"pE" "pB"
"163" 0.876160990577788 1.09264608542049
"164" 0.305021610405348 0.470837432995043
"165" 2.63014437140927 2.44507568820469
"166" 1.58879594846695 1.77332622859297
"167" 0.506354203902258 0.612459990043386
"168" 9.44641783600532 2.88091547081196
"169" 0.474632386972785 0.593735961146469
"170" 0.418008867158542 0.585537594725497
"171" 0.793602823156683 0.925704005122593
"172" 1.11018818634806 1.01044087575092
"173" 0.575438402969197 0.750857788706096
"174" 0.845261931338632 1.09794475438174
"175" 0.565150175959575 0.736578776742479
"176" 100.000012307348 2.66419956565313
"177" 0.71539041877909 0.987320412933475
"178" 4.6156889209285 2.59053268180229
"179" 0.922639652784012 1.20737428952242
"180" 1.15700105098574 1.42859467642811
"181" 0.719415823909164 0.869389572179362
"182" 1.02137536179417 1.22568993039472
"183" 13.6981376007059 4.01239308594666
"184" 1.66349694350279 2.09870755100875
"185" 2.9884485438304 1.85397767945499
"186" 0.50381558293366 0.766187262296973
"187" 1.06943947977054 1.40590413617626
"188" 0.431525389874389 0.571652251073308
"189" 0.876160990577788 1.27951459757867
"190" 1.17839247773252 1.42902280765893
"191" 3.00211846779127 2.77581819979124
"192" 0.853569228223632 1.12062995670295
"193" 0.932310482378802 1.13121991736906
"194" 2.6601125713453 3.94593394700723
"195" 0.320684665403748 0.417438577844916
"196" 100.000160546639 3.1201286487414
"197" 1.39360865512188 1.85042154951617
"198" 2.04717398014228 2.66873054939877
"199" 0.415913120808013 0.520634274995766
"200" 1.61309829293278 1.75309560050544
"201" 0.406073724486418 0.50401522006046
"202" 1.15118094447115 1.6708888959889
"203" 6.09593043347636 3.61619308099933
"204" 1.13106220370192 1.62143568062912
"205" 1.98438886732086 2.09054599865932
"206" 0.534987508594062 0.683300398130221
"207" 0.240449784936728 0.308422089400811
"208" 2.76915949479953 2.67469574809659
"209" 100.000508142856 9.7748949934089
"210" 0.911066614171069 1.27157725934504
"211" 1.49584470984656 1.64281767057102
"212" 2.13554325049429 3.11706517304101
"213" 40.1377007907297 3.25694569805938
"214" 0.569952084095072 0.832076337513381
"215" 1.83906439161761 2.00572964577835
"216" 0.51533073524588 0.77390376352051
"217" 1.58768552987039 2.38344644500618
"218" 0.409702001656327 0.557773071020417
"219" 0.573333401352576 0.656127967664904
"220" 0.681844413512699 0.831746371168889
"221" 12.6087567298417 4.85187894719761
"222" 1.1963240887065 1.31738921666547
"223" 0.876865707532009 1.09322766424237
"224" 1.12989790337639 1.32206247973039
"225" 0.681844413512699 0.947307413815791
"226" 23.5421696416806 5.09356582874333
"227" 1.58768552987039 1.62259338385113
"228" 1.83219243242497 2.04945933578761
"229" 5.039330998422 4.20364290900383
"230" 0.959238494203682 1.57892029070616
"231" 1.56761978257378 1.70087771003192
"232" 3.27289316220694 2.87952809701469
"233" 5.55280503397317 3.91503980227518
"234" 3.71978316562592 3.19976040669269
"235" 2.2193987676919 2.85152636764419
"236" 7.29039888004895 2.87334041825575
"237" 0.74959293516321 1.04455745238006
"238" 0.269285651513262 0.411093690145159
"239" 1.35488563857753 1.54849191071702
"240" 9.84658734008986 3.66351399916741
"241" 0.406939112273736 0.487370455877928
"242" 0.688358122134454 0.887492237849561
"243" 25.5449889473974 5.92642556473768
"244" 11.0313881415223 3.33699064302147
"245" 0.935587593230785 1.15264885670294
"246" 1.12523722495511 1.19325053997557
"247" 1.15032736745287 1.37645118157326
"248" 0.899291359183837 1.48963252949331
"249" 100.000202385481 4.54163798611391
"250" 34.3191879468307 4.89062423635291
"251" 1.36626395466898 1.59204021237146
"252" 1.59273546695043 1.94518517291382
"253" 0.427884082916769 0.665249408380358
"254" 1.38281570872906 1.56104905196831
"255" 8.87450923819949 2.70123625549433
"256" 3.24149331263868 2.66597419617948
"257" 0.263386368713159 0.384282862490071
"258" 1.35723056839499 1.66366358929418
"259" 0.286874270121285 0.460420721981444
"260" 0.828428143793916 1.16230244610797
"261" 3.16874995818131 2.36459330948901
"262" 0.560175877966061 0.715634970795243
"263" 2.9884485438304 1.7648529137156
"264" 1.75792333392252 1.9109267795937
"265" 0.647970302299985 0.866873639291844
"266" 1.9176864339786 2.60084960080789
"267" 0.576999710960341 0.780047775524411
"268" 34.3190553028993 3.67166419184846
"269" 2.05293422129234 2.81025704299144
"270" 1.58768552987039 1.47709740387317
"271" 1.61293675409834 1.7877835952348
"272" 1.29012231181523 1.63926097033735
"273" 0.946176804640678 1.06558270144502
"274" 0.611303830370641 0.817033811893789
"275" 3.86599380103956 2.79305315935844
"276" 2.28239901197145 2.3436966014867
"277" 2.67391936498097 2.3257346631449
"278" 100.000223382242 7.32251996604846
"279" 0.838170357521996 1.20818764442115
"280" 1.35767493453499 1.93461674815154
"281" 2.24265761155562 1.9783636805117
"282" 2.9884485438304 1.79074338263889
"283" 0.660279686384405 0.906612736855192
"284" 0.746202368437789 1.05612602783778
"285" 0.681955612743964 1.03439724906056
"286" 1.73864987527085 1.83972691657037
"287" 0.703176427513674 0.845848613416502
"288" 0.615246036707232 0.96111511684493
"289" 0.610367607984929 0.734591764224237
"290" 0.657633472729954 1.02442427182011
"291" 0.69663862590985 0.975532384989641
"292" 1.19231383545859 1.39677905456564
"293" 0.648700294565724 0.787214703964485
"294" 1.07638361732207 1.2521605964684
"295" 0.39653665720352 0.555494287550845
"296" 1.07515223860149 1.3993135392603
"297" 2.05247842801444 2.11475732677351
"298" 1.06229118903755 2.01870732259452
"299" 1.46282089931504 1.41382989888379
"300" 0.43384217626872 0.495061073700751
"301" 29.5110211742919 2.93503350962941
"302" 100.000190695559 4.12890780343668
"303" 0.441828150098338 0.625142835193494
"304" 0.459813063797991 0.654361234896924
"305" 0.777859298782095 1.15954360727398
"306" 0.469263043613275 0.628369520774402
"307" 4.93147626536977 3.01342337727431
"308" 0.882697902738623 0.997173267402055
"309" 1.342082991088 1.62907799933414
"310" 0.394285971961395 0.590851422489262
"311" 0.842221211947372 1.02806016417215
"312" 100.000171310077 6.10936307181172
"313" 0.989952100396986 1.23193035354195
"314" 1.52595076670856 2.08131317874841
"315" 0.40114926832102 0.50118426081259
"316" 0.634410415533997 0.781230502272078
"317" 2.8437058879391 3.19013406409269
"318" 4.12228512220355 3.49762690711222
"319" 100.00020569664 6.74542545087956
"320" 0.846786624994703 1.10315500347332
"321" 0.954501649986078 1.06317585077263
"322" 1.86209974434403 2.23677956565762
"323" 1.8547970535307 2.39196232121688
"324" 3.21080468410707 1.92683502366459
"325" 28.0287350618577 2.0468298808113
"326" 8.83760456711637 3.75187349005861
"327" 0.697561073103569 0.893117543531111
"328" 0.68176503565117 0.853322582749477
"329" 0.884119782968709 1.20788439211614
"330" 0.710368148007127 1.00266621049511
"331" 0.681955612743964 0.85740199362924
"332" 0.545032528481372 0.721787466732642
"333" 0.508459487683016 0.660773705783109
"334" 6.76380119261225 3.65105588870362
"335" 1.61309829293278 1.73851139509827
"336" 6.0158921722649 2.28524347373659
"337" 1.31026288172166 1.69821049354304
"338" 0.507956479008662 0.682147156020062
"339" 2.03199457366481 1.71797981357755
"340" 1.58768552987039 1.67406493952647
"341" 1.99905081761863 2.61962377001431
"342" 4.46960136408451 3.62992899757293
"343" 1.57742354903242 1.58831797144635
"344" 3.27289316220694 3.05013856036311
"345" 1.0597063872295 1.26491796930396
"346" 13.5641152035154 5.70147994539635
"347" 2.24254808572336 3.06585094266361
"348" 1.365226817411 1.53359813297167
"349" 1.4368750005104 1.73348650489143
"350" 1.35767493453499 1.84342335969667
"351" 0.968956827755858 1.19425500222279
"352" 2.17129103359275 2.06181359895877
"353" 0.105987794293742 0.152038406767416
"354" 0.996624883779858 1.30945029118437
"355" 1.75891730377713 1.95591881303014
"356" 3.21080468410707 2.18995185741408
"357" 1.51713806199897 1.7464390844778
"358" 0.824441989790485 1.00822060258014
"359" 1.36328787327048 1.76563997956364
"360" 5.34689519873396 3.14769402039245
"361" 0.517790897576239 0.658156415162557
"362" 0.496254375375632 0.714711343493798
"363" 100.000124372345 4.11557870595829
"364" 2.9884485438304 2.33133162803284
"365" 0.922639652784012 1.26387712240131
"366" 2.03199457366481 1.41333996303528
"367" 100.000124372345 6.06365380057675
"368" 1.15137530334948 1.42820698034846
"369" 0.51288756108717 0.64072573642142
"370" 25.3170750713961 1.86406997031147
"371" 1.1963240887065 1.33921111947449
"372" 0.725989426558191 1.01045184389647
"373" 1.47648883157536 1.61842904421229
"374" 18.9790724105716 7.12397330018926
"375" 0.75810728775354 0.985763703842443
"376" 0.793224056927571 0.896277685020201
"377" 5.71953430321878 2.35864174204177
"378" 0.922282112102459 1.24196602704484
"379" 0.913140668122912 1.12495228551299
"380" 0.47832284039708 0.548979913025892
"381" 1.10066220199533 1.45170631943135
"382" 0.543749954334474 0.639078139652049
"383" 8.87450923819949 2.97536016260936
"384" 0.644294792528042 0.860528179289242
"385" 34.3190553028993 3.39293502467445
"386" 0.857219437181819 1.06108346165193
"387" 1.1386510285961 1.24836511892244
"388" 100.000147278088 5.69552147090983
"389" 1.3496484207682 1.91327922256896
"390" 0.460610483718375 0.603915452023034
"391" 0.71539041877909 1.01409664078049
"392" 0.585931959851142 0.738352954805555
"393" 1.16006217524812 1.38377681451034
"394" 0.408516333260292 0.527004170664889
"395" 1.09530738574306 1.45216463303367
"396" 100.000310123056 5.10605755011483
"397" 1.3496484207682 1.66094979460424
"398" 100.000312064428 8.11878800062088
"399" 0.605880642434695 0.815819271411122
"400" 1.53589638955125 1.80946316081729
"401" 0.842221211947372 1.06435849924379
"402" 100.000114031691 4.72362835928993
"403" 56.605185814381 3.60923672633649
"404" 0.540836697691865 0.847953389825017
"405" 20.2447330076677 2.40740046844398
"406" 2.85301911092739 3.16941036827115
"407" 324.119198513698 13.8088458237224
"408" 0.884119782968709 1.26050386025325
"409" 1.24237687427467 1.46404570554538
"410" 0.674854815948755 1.04045646014006
"411" 34.3191007349485 3.18115770322369
"412" 0.79353259588712 1.25747069695669
"413" 0.595928027203442 0.748409400194544
"414" 0.228478409883237 0.358664341453692
"415" 0.86351477317321 1.07018480853629
"416" 0.559510930693945 0.80396411010409
"417" 0.509310723241281 0.686549784821837
"418" 1.70590246959848 2.16083429814057
"419" 1.99917244351917 2.89110261444461
"420" 0.911066614171069 1.31073060429952
"421" 3.29912669345679 3.15370268558307
"422" 2.42866371273131 2.70333646829704
"423" 6.0158921722649 1.75180750686438
"424" 100.000012307348 2.07825501695575
"425" 1.02226541726824 1.19868617053197
"426" 7.31160238659401 3.89349927724551
"427" 0.296988048866904 0.459848198465718
"428" 1.73410914444396 2.04312525455435
"429" 6.27529175473647 4.06993173054673
"430" 1.57742354903242 1.91709519910891
"431" 0.30069857021501 0.363986185136337
"432" 3.16874995818131 1.97293635660491
"433" 1.02137536179417 1.23616474926685
"434" 2.03850718273112 1.95546833667828
"435" 0.461060815162491 0.568145189592303
"436" 2.2193987676919 2.88623543705843
"437" 0.79353259588712 0.993368567312876
"438" 1.32979673090663 1.57512315257851
"439" 6.76380119261225 2.35194267133714
"440" 1.2650287336851 1.4543250581791
"441" 20.2447330076677 3.28746056450185
"442" 0.528693297091113 0.688860638060018
"443" 1.17393080097039 1.32395130942954
"444" 0.429955254968051 0.59692885423921
"445" 0.71539041877909 0.977205646908468
"446" 1.06229118903755 1.39988797352772
"447" 100.000108628111 5.97913719776126
"448" 0.674854815948755 0.915453435512052
"449" 1.31436715693283 1.66553953198093
"450" 5.01934646301834 4.11704169566776
"451" 1.55684516281672 1.95227139981274
"452" 4.54415273834422 3.53076307477894
"453" 0.953135343437122 1.25819344449778
"454" 1.19501686434142 1.3397336301311
"455" 34.3191007349485 3.98558195621404
"456" 2.09984957124814 2.63140456015751
"457" 0.717493111991558 0.948242187617533
"458" 100.000130152781 6.97605028941901
"459" 0.910461597433154 1.39570157734909
"460" 100.000304706541 8.56384434285342
"461" 1.57742354903242 1.94218384147188
"462" 0.53362230339209 0.657529194522402
"463" 0.650906816530607 0.845731028087123
"464" 1.49303448229033 1.28015407760347
"465" 0.50381558293366 0.655447724491247
"466" 22.319241573241 2.78835403954982
"467" 100.000012307348 2.49111484486487
"468" 0.996624883779858 1.42926175392861
"469" 3.20119916241959 2.81102536712608
"470" 0.525867211336927 0.644441959827236
"471" 0.43384217626872 0.499099540776705
"472" 1.15210674051709 1.27482396893907
"473" 1.04279959905394 1.30385571829617
"474" 0.319729677871281 0.446089554907944
"475" 1.21783566324022 1.47897110315107
"476" 1.66108392481609 1.8407555147369
"477" 6.8451835105 4.92264511911165
"478" 0.635364762246501 0.672667539456295
"479" 3.16874995818131 3.07200705571784
"480" 1.61551910913297 2.04788109796258
"481" 1.99061539762094 2.02513021826406
"482" 0.712086668787195 0.888653061445486
"483" 2.16066529101794 2.50580217710549
"484" 4.74492934345449 2.95606718653697
"485" 0.454114624273918 0.571787711040695
"486" 1.82515019388109 2.18903570996277
"487" 0.854870543628956 0.995399649664519
"488" 1.47930564769299 1.19927286922448
"489" 2.70974984080578 3.36225598804163
"490" 1.00629648181269 1.23630701031585
"491" 1.58768552987039 1.65241780324438
"492" 1.19034724232366 1.651726304011
"493" 0.446555395658378 0.705093169862361
"494" 100.000272121614 7.77273359195461
"495" 1.22048512652029 1.41515065422869
"496" 0.959367426787155 1.18811583313416
"497" 3.57359625155916 4.25930431143078
"498" 0.545032528481372 0.653252648763004
"499" 7.86816620106617 3.49907313497356
"500" 0.96982426170915 1.15677019525694
"501" 0.764871195810443 1.09657602079612
"502" 3.52031601240334 3.41578956942474
"503" 1.85632154391076 2.00901556140936
"504" 0.745213777270328 0.848036147512182
"505" 0.846786624994703 1.02554998689579
"506" 0.340133448878594 0.484968375982494
"507" 1.09649134772363 1.09148090782471
"508" 0.964824635329067 1.12705967721518
"509" 0.7059846515499 0.955556732366624
"510" 100.000000012783 1.22432693146284
"511" 1.77112507149511 2.00772680602578
"512" 0.341389482586415 0.444057846492098
"513" 0.607287601610409 0.82407945120137
"514" 0.856307080736401 1.05955084933518
"515" 1.475660600807 1.60472800227058
"516" 0.584248774873162 0.707128930624759
"517" 2.54509311358628 2.55815704896824
"518" 4.87594649799595 2.48576151333219
"519" 100.00031399286 13.5553323714722
"520" 1.0331612948939 1.35152545479384
"521" 1.28233867828808 1.71365818787107
"522" 0.772734192715973 1.03068172723236
"523" 1.11913573415492 1.50072982286973
"524" 0.361392920097177 0.438203768879777
"525" 1.42078382053912 1.66899439779821
"526" 0.167798384950612 0.248458552355088
"527" 2.65570483567709 2.27355130573563
"528" 0.474632386972785 0.625082227245915
"529" 1.22431052331788 1.66248811795835
"530" 0.738947625865254 0.944776331437073
"531" 0.74999861082831 0.953975574110749
"532" 1.342082991088 1.58610485118256
"533" 50.8257560905435 5.10723210749427
"534" 0.548390222300879 0.684679318641474
"535" 0.599959992645637 0.714308417831651
"536" 1.56761978257378 2.13862850576538
"537" 1.37499072086803 1.52313524486818
"538" 100.000066595083 3.43963985589334
"539" 0.84630522699874 0.972785150417807
"540" 7.76097127047051 3.02169475912576
"541" 0.589549091627992 0.75400008358867
"542" 0.657633472729954 0.692847754061735
"543" 2.59710532851917 3.00030224560609
"544" 0.735938513077495 0.984109513903865
"545" 0.2215499861454 0.329047831087701
"546" 0.496719818847614 0.641731116555359
"547" 0.840686125091128 1.09745449182443
"548" 0.590503135202446 0.759272822331036
"549" 2.05293422129234 2.6313528424105
"550" 1.36871836712604 1.91430898647358
"551" 0.49347996933743 0.603274948365033
"552" 0.462794971765787 0.643178250172886
"553" 4.03067093360211 2.58749967908767
"554" 1.22048512652029 1.51959198610229
"555" 0.8288675504043 0.890282330092556
"556" 1.56660496249623 2.05615450835428
"557" 0.676873511156327 0.856757375230116
"558" 1.96773938580834 2.29080585163441
"559" 0.773146022105295 1.00349009332695
"560" 1.02137536179417 1.30176730246218
"561" 4.04210168594951 2.90680421913708
"562" 0.873036686015203 1.09427954519108
"563" 6.15192652646089 5.82903237091738
"564" 1.98438886732086 2.29815987862965
"565" 3.02634017595452 3.33017034167374
"566" 1.57526547459616 2.46461463280205
"567" 0.685427759566496 0.854184510117171
"568" 1.73577620075831 1.83617110665542
"569" 2.63014437140927 3.15490761372134
"570" 2.05293422129234 2.33379585535157
"571" 1.47571805110111 1.51257312992704
"572" 7.76097127047051 3.1448249127512
"573" 1.2856513709702 1.60955799414701
"574" 0.943077283645832 1.22612025194981
"575" 1.40584340237938 1.73108455108526
"576" 0.252093992356711 0.357912917879497
"577" 1.73410914444396 2.51280530498384
"578" 0.946128008340267 1.11242908717356
"579" 0.755976456598898 0.971594878174794
"580" 1.07515223860149 1.57056404304069
"581" 0.790177219194636 1.01166726523012
"582" 0.65320263558876 0.747404209224487
"583" 100.000213041588 5.91815857003873
"584" 1.69006145936599 2.03357601386001
"585" 0.598754681546802 0.738392566118339
"586" 1.06229118903755 1.44315998067238
"587" 0.604445526286947 0.770446791557622
"588" 2.67391936498097 2.56151469547078
"589" 0.945127068106927 1.31284048987807
"590" 1.98231326849212 2.20515358545711
"591" 1.19833168318416 1.41580355795301
"592" 1.57742354903242 1.83213234207589
"593" 0.681955612743964 0.86741259258848
"594" 0.793003503478978 1.34236109918184
"595" 0.257686943442724 0.373446171533767
"596" 2.21983787119762 2.45806355292715
"597" 2.9884485438304 2.2876314201229
"598" 0.336428132257022 0.505057894591714
"599" 0.935781626527044 1.47743789462314
"600" 0.793003503478978 0.946979758165683
"601" 1.16674323369861 1.39754290804621
"602" 0.853569228223632 1.02226093141583
"603" 3.11926636187951 2.75961398435674
"604" 1.05091790113816 1.321252795643
"605" 0.788710218134556 0.851504680450681
"606" 1.06229118903755 1.25393090195648
"607" 1.63729609716212 1.1882902273391
"608" 0.826184418581585 1.22309069717439
"609" 75.4753284365018 6.20701211315435
"610" 0.79353259588712 1.15292221432811
"611" 1.23177719786646 1.36206061057567
"612" 0.719415823909164 1.12326993106771
"613" 1.23177719786646 1.19101239243928
"614" 1.35790640080777 1.54625378119988
"615" 100.000339577307 7.16096148846054
"616" 29.5110211742919 2.24868813944039
"617" 100.000044488976 4.38663791374005
"618" 1.07531602360357 1.3479990382362
"619" 11.4048988424184 7.8398650843555
"620" 0.50381558293366 0.67634836569516
"621" 1.0331612948939 1.27642123909609
"622" 3.85070420865774 3.22197396764011
"623" 0.47195345995708 0.622075265319341
"624" 2.9884485438304 2.15720733243833
"625" 0.671360129977321 0.867482065431024
"626" 0.397945915863202 0.581236837932101
"627" 14.2399011971849 5.09094967827646
"628" 0.656343245605347 0.826289874157219
"629" 0.760884817890332 1.06768982163631
"630" 0.746094808671543 0.933417674459564
"631" 48.4383922912607 3.75442798896581
"632" 50.8257560905435 4.76864789157588
"633" 0.446572106990237 0.529944145581827
"634" 1.25250499158971 1.4705795512258
"635" 0.995630935698008 1.1598461729834
"636" 0.959238494203682 1.29577001508644
"637" 0.585255865815366 0.710818985265955
"638" 1.31047971952617 1.50004066868319
"639" 1.98231326849212 1.93175956862233
"640" 1.35723056839499 1.74274785048596
"641" 1.16823097149798 1.27537367719092
"642" 0.496254375375632 0.703744755272066
"643" 0.884241947033024 1.23015286489997
"644" 2.71775018692479 1.63732433498205
"645" 1.50017742985704 1.5140449785672
"646" 0.459517389213148 0.542979869920831
"647" 0.394285971961395 0.564568118313872
"648" 0.583538651598138 0.670920899833466
"649" 1.13226335307734 1.30870023327832
"650" 1.07678473634675 1.420819119841
"651" 1.26281829791057 1.43093673555927
"652" 0.911927129096119 1.37801952964908
"653" 0.349176069246381 0.453822026813916
"654" 100.000114044626 4.23990962052383
"655" 0.838170357521996 1.10017289804451
"656" 2.38537579101959 1.96696972218307
"657" 100.00009362703 4.21614437073648
"658" 1.28821069214493 1.35687273035472
"659" 100.000126313713 4.41932411313275
"660" 4.24521240132747 3.78682422067133
"661" 1.63894002875251 2.04773392205154
"662" 1.2766721848733 1.54150425657414
"663" 100.000064653715 4.2724332577814
"664" 0.349427205385679 0.445426024378659
"665" 1.71839486152532 1.65652741729481
"666" 0.870443014827409 0.947206572882658
"667" 0.518396131295811 0.646949567134649
"668" 1.11018818634806 1.02660149287297
"669" 0.455365256290316 0.580127460343768
"670" 0.710368148007127 0.809206138870082
"671" 1.75792333392252 2.36120344563592
"672" 2.6554394517527 2.56573957339543
"673" 0.532866748315398 0.688995008335906
"674" 0.785773010952368 0.966514591179381
"675" 3.00266261626851 3.9242350815509
"676" 1.49584470984656 1.55262159597611
"677" 1.79494245947447 1.9847958537271
"678" 22.319241573241 2.85109926211086
"679" 52.4744941187428 4.78927201490114
"680" 2.11614175837835 2.48578511571409
"681" 0.50284076021566 0.691475464217555
"682" 0.427884082916769 0.634749673801813
"683" 100.000108626496 5.28917968107963
"684" 0.755976456598898 1.12153557748261
"685" 1.58869782912689 1.81330276078759
"686" 0.642622104567095 0.794197770696164
"687" 0.424869635512718 0.596983366271725
"688" 0.35067381335199 0.478324471562147
"689" 0.398996088651989 0.485725780221544
"690" 0.470569026993819 0.530161925308935
"691" 0.51741176957529 0.670619770870669
"692" 1.41212070486425 1.79610136144713
"693" 1.06229118903755 1.34323982299152
"694" 0.4396760177268 0.585441736449727
"695" 65.4359735142612 5.70132079376493
"696" 1.37988792945012 1.62725703308218
"697" 0.810365621957217 0.902209431354311
"698" 1.98231326849212 1.61568074665223
"699" 0.385653907780031 0.449896364647937
"700" 6.57188771409108 4.97108935165968
"701" 0.565233610230558 0.775357089819936
"702" 100.000044488976 3.41074481019931
